Timestamp,node0238,node0260,node0267,node0303,node0332,node0374,node0378,node0379,node0766,node1767
2013-03-29 11:47:50,17,0,8,8,8,0,0,25,3,25
2013-03-29 11:47:51,17,0,8,8,8,0,0,25,0,25
2013-03-29 11:47:52,17,0,8,8,8,0,0,25,0,25
2013-03-29 11:47:53,16,0,8,8,8,0,0,25,0,25
2013-03-29 11:47:54,17,0,8,8,8,0,0,25,0,25
2013-03-29 11:47:55,13,0,8,8,8,0,0,25,0,25
2013-03-29 11:47:56,8,0,8,8,8,0,0,25,0,25
2013-03-29 11:47:57,8,0,8,8,8,0,0,25,0,25
2013-03-29 11:47:58,8,0,8,8,8,0,0,25,0,25
2013-03-29 11:47:59,8,0,8,8,8,0,0,25,0,25
2013-03-29 11:48:00,8,0,8,8,8,0,0,25,0,25
2013-03-29 11:48:01,8,0,8,8,8,0,0,25,0,25
2013-03-29 11:48:02,8,0,8,8,8,0,0,25,1,25
2013-03-29 11:48:03,8,0,8,8,8,0,0,25,1,25
2013-03-29 11:48:04,8,0,8,8,8,0,0,25,0,25
2013-03-29 11:48:05,8,0,8,8,8,0,0,25,0,25
2013-03-29 11:48:06,8,0,8,8,8,0,0,25,0,25
2013-03-29 11:48:07,8,0,8,8,8,0,0,25,0,25
2013-03-29 11:48:08,8,0,8,8,8,0,0,25,0,25
2013-03-29 11:48:09,8,0,8,8,8,0,0,25,0,25
2013-03-29 11:48:10,8,0,8,8,8,0,0,25,0,25
2013-03-29 11:48:11,8,0,8,8,8,0,0,25,0,25
2013-03-29 11:48:12,8,0,8,8,8,0,0,25,0,25
2013-03-29 11:48:13,8,0,8,8,8,0,0,25,0,25
2013-03-29 11:48:14,8,0,8,8,8,0,0,25,0,25
2013-03-29 11:48:15,8,0,8,8,8,0,0,25,0,25
2013-03-29 11:48:16,8,0,8,8,8,0,0,25,0,25
2013-03-29 11:48:17,8,0,8,8,8,0,0,25,0,25
2013-03-29 11:48:18,8,0,8,8,8,0,0,25,0,25
2013-03-29 11:48:19,8,0,8,8,8,0,0,25,1,25
2013-03-29 11:48:20,8,0,8,8,8,0,0,25,1,25
2013-03-29 11:48:21,8,0,8,8,8,0,0,25,1,25
2013-03-29 11:48:22,8,0,8,8,8,0,0,25,0,25
2013-03-29 11:48:23,8,0,8,8,8,0,0,25,0,25
2013-03-29 11:48:24,8,0,8,8,8,0,0,25,0,25
2013-03-29 11:48:25,8,0,8,8,8,0,0,25,0,25
2013-03-29 11:48:26,8,0,8,8,8,0,0,25,0,25
2013-03-29 11:48:27,8,0,8,8,8,0,0,25,0,25
2013-03-29 11:48:28,8,0,8,8,8,0,0,25,0,25
2013-03-29 11:48:29,8,0,8,8,8,0,0,25,0,25
2013-03-29 11:48:30,8,0,8,8,8,0,0,25,0,25
2013-03-29 11:48:31,8,0,8,8,8,0,0,25,0,25
2013-03-29 11:48:32,8,0,8,8,8,0,0,25,0,25
2013-03-29 11:48:33,8,0,8,8,8,0,0,25,0,25
2013-03-29 11:48:34,8,0,8,8,8,0,0,25,0,25
2013-03-29 11:48:35,8,0,8,8,8,0,0,25,0,25
2013-03-29 11:48:36,8,0,8,8,8,0,0,25,0,25
2013-03-29 11:48:37,8,0,8,8,8,0,0,25,1,25
2013-03-29 11:48:38,8,0,8,8,8,0,0,25,1,25
2013-03-29 11:48:39,8,0,8,8,8,0,0,25,1,25
2013-03-29 11:48:40,8,0,8,8,8,0,0,25,0,25
2013-03-29 11:48:41,8,0,8,8,8,0,0,25,0,25
2013-03-29 11:48:42,8,0,8,8,8,0,0,25,0,25
2013-03-29 11:48:43,8,0,8,8,8,0,0,25,0,25
2013-03-29 11:48:44,8,0,8,8,8,0,0,25,0,25
2013-03-29 11:48:45,8,0,8,8,8,0,0,25,0,25
2013-03-29 11:48:46,8,0,8,8,8,0,0,25,0,25
2013-03-29 11:48:47,8,0,8,8,8,0,0,25,0,25
2013-03-29 11:48:48,8,0,8,8,8,0,0,25,0,25
2013-03-29 11:48:49,8,0,8,8,8,0,0,25,0,25
2013-03-29 11:48:50,8,0,8,8,8,0,0,25,0,25
2013-03-29 11:48:51,8,0,8,8,8,0,0,25,0,25
2013-03-29 11:48:52,8,0,8,8,8,0,0,25,0,25
2013-03-29 11:48:53,8,0,8,8,8,0,0,25,0,25
2013-03-29 11:48:54,8,0,8,8,8,0,0,25,1,25
2013-03-29 11:48:55,8,0,8,8,8,0,0,25,1,25
2013-03-29 11:48:56,8,0,8,8,8,0,0,24,1,25
2013-03-29 11:48:57,8,0,8,8,8,0,0,10,1,25
2013-03-29 11:48:58,8,0,2,8,8,0,0,8,0,25
2013-03-29 11:48:59,8,0,0,8,8,0,0,8,0,25
2013-03-29 11:49:00,8,0,0,8,8,0,0,8,0,25
2013-03-29 11:49:01,8,0,0,8,7,0,0,8,0,25
2013-03-29 11:49:02,8,0,0,8,0,0,0,8,0,25
2013-03-29 11:49:03,8,0,0,8,0,0,0,8,0,25
2013-03-29 11:49:04,8,0,0,8,0,0,0,8,0,25
2013-03-29 11:49:05,5,0,0,8,0,0,0,8,0,25
2013-03-29 11:49:06,0,0,0,8,0,0,0,2,0,25
2013-03-29 11:49:07,0,0,0,8,0,0,0,0,0,25
2013-03-29 11:49:08,0,0,0,8,0,0,0,0,0,25
2013-03-29 11:49:09,0,0,0,8,0,0,0,0,0,25
2013-03-29 11:49:10,0,0,0,8,0,0,0,0,0,25
2013-03-29 11:49:11,0,0,0,8,0,0,0,0,0,25
2013-03-29 11:49:12,0,0,0,8,0,0,0,0,1,22
2013-03-29 11:49:13,0,0,0,8,0,0,0,0,1,17
2013-03-29 11:49:14,0,0,0,8,0,0,0,0,1,12
2013-03-29 11:49:15,0,0,0,8,0,0,0,0,1,8
2013-03-29 11:49:16,0,0,0,0,0,0,0,0,3,4
2013-03-29 11:49:17,0,0,0,0,0,0,0,0,4,0
2013-03-29 11:49:18,0,0,0,0,0,0,0,0,6,0
2013-03-29 11:49:19,0,0,0,0,0,0,0,0,6,0
2013-03-29 11:49:20,0,0,0,0,0,0,0,0,7,0
2013-03-29 11:49:21,0,0,0,0,0,0,0,0,7,0
2013-03-29 11:49:22,0,0,0,0,0,0,0,0,6,0
2013-03-29 11:49:23,0,0,0,0,0,0,0,0,4,0
2013-03-29 11:49:24,12,11,10,11,12,10,11,12,14,12
2013-03-29 11:49:25,22,22,21,20,22,21,21,22,26,21
2013-03-29 11:49:26,26,26,27,26,25,27,26,26,26,25
2013-03-29 11:49:27,6,0,0,0,6,0,0,18,22,0
2013-03-29 11:49:28,7,0,0,0,7,0,0,32,32,0
2013-03-29 11:49:29,0,0,0,0,0,0,0,4,5,0
2013-03-29 11:49:30,0,0,0,0,0,0,0,0,6,0
2013-03-29 11:49:31,0,0,0,0,0,0,0,0,7,0
2013-03-29 11:49:32,0,0,0,0,0,0,0,0,8,0
2013-03-29 11:49:33,0,0,0,0,0,0,0,0,9,0
2013-03-29 11:49:34,0,0,0,0,0,0,0,0,9,0
2013-03-29 11:49:35,0,0,0,0,0,0,0,0,9,0
2013-03-29 11:49:36,0,0,0,0,0,0,0,0,8,0
2013-03-29 11:49:37,0,0,0,0,0,0,0,0,8,0
2013-03-29 11:49:38,0,0,0,0,0,0,0,0,8,0
2013-03-29 11:49:39,0,0,0,0,0,0,0,0,8,0
2013-03-29 11:49:40,0,0,0,0,0,0,0,0,8,0
2013-03-29 11:49:41,0,0,0,0,0,0,0,0,8,0
2013-03-29 11:49:42,0,0,0,0,0,0,0,0,8,0
2013-03-29 11:49:43,0,0,0,0,0,0,0,0,9,0
2013-03-29 11:49:44,0,0,0,0,0,0,0,0,9,0
2013-03-29 11:49:45,0,0,0,0,0,0,0,0,8,0
2013-03-29 11:49:46,0,0,0,0,0,0,0,0,9,0
2013-03-29 11:49:47,0,0,0,0,0,0,0,0,9,0
2013-03-29 11:49:48,0,0,0,0,0,0,0,0,9,0
2013-03-29 11:49:49,0,0,0,0,0,0,0,0,9,0
2013-03-29 11:49:50,0,0,0,0,0,0,0,0,9,0
2013-03-29 11:49:51,0,0,0,0,0,0,0,0,8,0
2013-03-29 11:49:52,0,0,0,0,0,0,0,0,6,0
2013-03-29 11:49:53,0,0,0,0,0,0,0,0,3,0
2013-03-29 11:49:54,0,0,0,0,0,0,0,0,7,0
2013-03-29 11:49:55,0,0,0,0,0,0,0,0,0,0
